Image number,Square,Radius,Circumference,Alcohol concentration
2025,1633111.69,721.0,6428.94,12.5
2026,1633269.51,721.03,6426.25,12.5
2027,1633353.67,721.05,6426.25,12.5
2028,1656226.33,726.08,7240.92,12.5
2029,1656563.0,726.15,7224.15,12.5
203,1768664.25,750.32,8205.45,12.5
2030,1592910.95,712.07,6356.28,12.5
2031,1593142.41,712.12,6356.28,12.5
2032,1592931.99,712.07,6356.28,12.5
2033,1612595.74,716.45,6023.97,12.5
2034,1612963.98,716.53,6017.48,12.5
2035,1620665.35,718.24,6502.14,12.5
2036,1620602.22,718.23,6502.14,12.5
2037,1620907.33,718.3,6504.83,12.5
2038,1594447.02,712.41,6488.9,12.5
2039,1594268.16,712.37,6495.39,12.5
204,1769064.05,750.41,8201.65,12.5
2040,1697279.27,735.02,6444.87,12.5
2041,1697500.21,735.07,6447.56,12.5
2042,1697447.61,735.06,6450.25,12.5
2043,1729547.18,741.98,6249.52,12.5
2044,1729578.74,741.99,6252.21,12.5
2045,1836293.24,764.53,6171.02,12.5
2046,1836093.34,764.49,6177.51,12.5
2047,1836124.91,764.5,6174.82,12.5
2048,1744360.74,745.15,6174.55,12.5
2049,1744055.64,745.08,6181.04,12.5
205,1820922.06,761.33,8418.88,12.5
2050,1794756.33,755.84,6548.21,12.5
2051,1794766.85,755.84,6550.89,12.5
2052,1795282.38,755.95,6549.78,12.5
2053,1797439.19,756.4,6553.39,12.5
2054,1797323.46,756.38,6550.7,12.5
2055,1800953.2,757.14,6386.03,12.5
2056,1800932.16,757.14,6382.22,12.5
2057,1801068.93,757.16,6388.71,12.5
2058,1827518.73,762.7,6378.89,12.5
2059,1826813.82,762.56,6394.55,12.5
206,1821006.23,761.34,8420.45,12.5
2060,1839460.06,765.19,6165.84,12.5
2061,1839691.52,765.24,6165.84,12.5
2062,1839733.61,765.25,6165.84,12.5
2063,1781878.63,753.12,6266.95,12.5
2064,1781899.67,753.12,6266.95,12.5
2065,1847329.77,766.83,6448.67,12.5
2066,1846908.93,766.74,6452.47,12.5
2067,1847308.73,766.82,6448.67,12.5
2068,1823920.55,761.95,6463.41,12.5
2069,1823931.07,761.95,6466.1,12.5
207,1820806.33,761.3,8429.16,12.5
2070,1834252.17,764.11,6200.77,12.5
2071,1834420.5,764.14,6200.77,12.5
2072,1834367.9,764.13,6198.09,12.5
2073,1774198.3,751.5,6169.83,12.5
2074,1774156.22,751.49,6169.83,12.5
2075,1753756.0,747.15,6027.57,12.5
2076,1754334.65,747.28,6030.26,12.5
2077,1754229.44,747.25,6030.26,12.5
2078,1679151.59,731.09,6231.17,12.5
2079,1679930.14,731.26,6234.97,12.5
208,1779500.88,752.62,8285.79,12.5
2080,1686705.66,732.73,5906.27,12.5
2081,1686884.52,732.77,5908.96,12.5
2082,1686863.48,732.77,5908.96,12.5
2083,1596130.38,712.79,5828.24,12.5
2084,1595835.79,712.72,5822.86,12.5
2085,1666589.51,728.35,5880.98,12.5
2086,1667347.02,728.51,5858.83,12.5
2087,1667483.8,728.54,5861.52,12.5
2088,1642433.3,723.05,5982.82,12.5
2089,1642264.96,723.01,5991.99,12.5
209,1779343.07,752.58,8279.31,12.5
2090,1631638.75,720.67,6000.24,12.5
2091,1631722.92,720.69,6000.24,12.5
2092,1631670.31,720.68,5997.56,12.5
2093,1658751.37,726.63,6181.96,12.5
2094,1658793.45,726.64,6181.96,12.5
2095,1653070.03,725.39,6213.29,12.5
2096,1652522.94,725.27,6222.46,12.5
2097,1652649.19,725.3,6222.46,12.5
2098,1701919.03,736.03,6415.58,12.5
2099,1701919.03,736.03,6415.58,12.5
21,2107261.59,819.0,7104.23,12.5
210,1848676.46,767.11,8543.52,12.5
2100,1721446.01,740.24,5969.19,12.5
2101,1721319.75,740.21,5963.82,12.5
2102,1721193.5,740.18,5963.82,12.5
2103,1736270.1,743.42,6113.29,12.5
2104,1736817.19,743.54,6104.12,12.5
2105,1777975.34,752.29,6337.28,12.5
2106,1778122.63,752.33,6337.28,12.5
2107,1778006.9,752.3,6339.96,12.5
2108,1674164.63,730.0,6216.9,12.5
2109,1674080.46,729.98,6216.9,12.5
211,1848813.23,767.13,8535.45,12.5
2110,1793998.82,755.68,6538.65,12.5
2111,1793367.56,755.54,6542.45,12.5
2112,1793325.48,755.54,6542.45,12.5
2113,1832652.98,763.77,6520.95,12.5
2114,1832642.45,763.77,6518.27,12.5
2115,1877377.75,773.04,6143.04,12.5
2116,1877325.14,773.03,6145.73,12.5
2117,1877367.22,773.04,6145.73,12.5
2118,1833021.21,763.85,6763.48,12.5
2119,1832800.27,763.81,6766.16,12.5
212,1849107.82,767.2,8540.83,12.5
2120,1825404.01,762.26,7575.65,12.5
2121,1825393.49,762.26,7578.34,12.5
2122,1825393.49,762.26,7578.34,12.5
2123,1779237.86,752.56,7751.92,12.5
2124,1779469.32,752.61,7751.92,12.5
2125,1707463.6,737.23,7825.96,12.5
2126,1707400.47,737.21,7825.96,12.5
2127,1707495.16,737.23,7828.65,12.5
2128,1584241.65,710.13,6464.79,12.5
2129,1582947.56,709.84,6462.11,12.5
213,1804509.3,757.89,8154.66,12.5
2130,1567155.54,706.29,7553.12,12.5
2131,1567092.42,706.27,7547.74,12.5
2132,1567166.06,706.29,7550.43,12.5
2133,1606767.11,715.16,8511.73,12.5
2134,1607198.47,715.25,8514.42,12.5
2135,1620633.79,718.24,8002.96,12.5
2136,1620623.26,718.23,8005.65,12.5
2137,1620581.18,718.22,8005.65,12.5
2138,1606440.96,715.08,8916.9,12.5
2139,1606504.08,715.1,8916.9,12.5
214,1804130.54,757.81,8154.66,12.5
2140,1679782.85,731.23,8412.93,12.5
2141,1680182.64,731.31,8416.73,12.5
2142,1680350.98,731.35,8416.73,12.5
2143,1665484.81,728.11,8800.01,12.5
2144,1666000.34,728.22,8810.3,12.5
2145,1650376.65,724.8,8813.91,12.5
2146,1650881.66,724.91,8812.34,12.5
2147,1651007.91,724.94,8812.34,12.5
2148,1699877.96,735.59,6424.76,12.5
2149,1699499.2,735.5,6420.96,12.5
215,1752882.75,746.97,8122.88,12.5
2150,1777628.15,752.22,6612.04,12.5
2151,1778911.71,752.49,6670.89,12.5
2152,1778806.5,752.47,6670.89,12.5
2153,1744318.66,745.14,6774.96,12.5
2154,1744223.97,745.12,6772.27,12.5
2155,1789274.89,754.68,6247.11,12.5
2156,1789064.47,754.64,6243.31,12.5
2157,1789064.47,754.64,6243.31,12.5
2158,1754492.47,747.31,6153.79,12.5
2159,1754197.88,747.25,6157.59,12.5
216,1753461.41,747.09,8129.37,12.5
2160,1714712.57,738.79,6607.32,12.5
2161,1714765.17,738.8,6606.21,12.5
2162,1714659.96,738.78,6606.21,12.5
2163,1788559.46,754.53,6592.96,12.5
2164,1788654.15,754.55,6590.28,12.5
2165,1795398.11,755.97,6608.43,12.5
2166,1795661.14,756.03,6601.95,12.5
2167,1795745.31,756.04,6601.95,12.5
2168,1878777.04,773.33,6564.6,12.5
2169,1878692.87,773.31,6572.2,12.5
217,1754397.78,747.29,8122.88,12.5
2170,1818691.61,760.86,6498.72,12.5
2171,1818333.89,760.78,6498.72,12.5
2172,1818365.46,760.79,6501.41,12.5
2173,1834273.21,764.11,6428.94,12.5
2174,1834630.92,764.19,6428.94,12.5
2175,1795040.4,755.9,6431.9,12.5
2176,1795187.69,755.93,6426.52,12.5
2177,1795135.09,755.92,6429.21,12.5
2178,1764687.32,749.48,6092.91,12.5
2179,1764666.27,749.47,6092.91,12.5
218,1771473.36,750.92,7936.71,12.5
2180,1696932.08,734.95,5981.51,12.5
2181,1696427.07,734.84,5986.89,12.5
2182,1696669.05,734.89,5989.57,12.5
2183,1627714.42,719.8,6293.63,12.5
2184,1627672.33,719.79,6293.63,12.5
2185,1649755.91,724.66,6873.38,12.5
2186,1649556.01,724.62,6878.29,12.5
2187,1649513.93,724.61,6878.29,12.5
2188,1635678.81,721.56,6674.42,12.5
2189,1635784.02,721.59,6674.42,12.5
219,1771210.34,750.86,7934.02,12.5
2190,1616583.2,717.34,6522.72,12.5
2191,1616719.97,717.37,6516.23,12.5
2192,1616393.82,717.3,6522.72,12.5
2193,1684917.09,732.34,6294.74,12.5
2194,1684569.9,732.27,6301.23,12.5
2195,1717847.82,739.46,6188.18,12.5
2196,1717931.99,739.48,6188.18,12.5
2197,1718047.72,739.51,6185.49,12.5
2198,1747443.4,745.81,6149.72,12.5
2199,1746854.22,745.68,6149.72,12.5
22,2107198.47,818.99,7104.23,12.5
220,1728347.78,741.72,7689.73,12.5
2200,1726401.4,741.3,6219.31,12.5
2201,1726001.6,741.22,6215.51,12.5
2202,1726085.77,741.24,6215.51,12.5
2203,1754345.17,747.28,6269.26,12.5
2204,1754197.88,747.25,6265.45,12.5
2205,1671134.58,729.34,6123.58,12.5
2206,1670903.12,729.29,6119.78,12.5
2207,1670882.08,729.29,6119.78,12.5
2208,1715585.81,738.98,6344.22,12.5
2209,1715680.5,739.0,6345.34,12.5
221,1728600.29,741.78,7697.33,12.5
2210,1713744.63,738.58,6149.53,12.5
2211,1713692.03,738.57,6146.84,12.5
2212,1713934.01,738.62,6144.15,12.5
2213,1725401.9,741.09,6027.38,12.5
2214,1725296.69,741.07,6027.38,12.5
2215,1777270.43,752.15,6410.86,12.5
2216,1777165.22,752.12,6410.86,12.5
2217,1777060.01,752.1,6410.86,12.5
2218,1796155.63,756.13,6448.4,12.5
2219,1796229.27,756.15,6451.09,12.5
222,1728684.45,741.79,7697.33,12.5
2220,1851748.59,767.74,6579.99,12.5
2221,1852243.08,767.85,6581.1,12.5
2222,1852200.99,767.84,6581.1,12.5
2223,1833978.62,764.05,6265.65,12.5
2224,1834157.48,764.09,6268.33,12.5
2225,1804709.2,757.93,6534.58,12.5
2226,1804919.62,757.97,6538.38,12.5
2227,1804814.41,757.95,6534.58,12.5
2228,1766496.93,749.86,6569.05,12.5
2229,1766917.77,749.95,6565.25,12.5
223,1800174.65,756.98,7948.11,12.5
2230,1684306.88,732.21,6433.01,12.5
2231,1684138.54,732.17,6433.01,12.5
2232,1684212.19,732.19,6430.32,12.5
2233,1692839.41,734.06,6407.25,12.5
2234,1692355.44,733.96,6407.25,12.5
2235,1670987.29,729.31,6277.7,12.5
2236,1670629.58,729.23,6277.7,12.5
2237,1670545.41,729.21,6277.7,12.5
2238,1694817.36,734.49,6417.35,12.5
2239,1694680.58,734.46,6414.66,12.5
224,1800227.25,756.99,7950.79,12.5
2240,1716774.68,739.23,6209.68,12.5
2241,1716774.68,739.23,6209.68,12.5
2242,1716985.1,739.28,6209.68,12.5
2243,1712639.93,738.34,6346.18,12.5
2244,1712808.27,738.38,6346.18,12.5
2245,1715733.1,739.01,6251.56,12.5
2246,1715354.35,738.93,6247.76,12.5
2247,1715754.15,739.01,6251.56,12.5
2248,1720919.96,740.13,6200.77,12.5
2249,1721172.46,740.18,6178.62,12.5
225,1821868.95,761.52,8005.65,12.5
2250,1761257.47,748.75,6640.87,12.5
2251,1761278.51,748.75,6640.87,12.5
2252,1761289.03,748.76,6638.18,12.5
2253,1707831.83,737.31,6615.57,12.5
2254,1708505.18,737.45,6606.4,12.5
2255,1828097.38,762.82,6806.2,12.5
2256,1828213.11,762.85,6808.89,12.5
2257,1828255.2,762.86,6808.89,12.5
2258,1736522.6,743.47,6781.82,12.5
2259,1736680.41,743.51,6784.51,12.5
226,1822300.31,761.61,8008.34,12.5
2260,1743413.85,744.95,6653.19,12.5
2261,1744097.72,745.09,6654.31,12.5
2262,1744150.32,745.1,6656.99,12.5
2263,1774798.0,751.62,6823.24,12.5
2264,1774682.27,751.6,6820.56,12.5
2265,1775018.94,751.67,6504.83,12.5
2266,1774987.37,751.66,6507.52,12.5
2267,1775324.05,751.73,6498.34,12.5
2268,1839859.86,765.27,6666.36,12.5
2269,1839396.94,765.18,6666.36,12.5
227,1821542.8,761.46,8012.14,12.5
2270,1802268.33,757.42,6769.04,12.5
2271,1801784.36,757.31,6772.84,12.5
2272,1801742.28,757.31,6772.84,12.5
2273,1881912.3,773.97,6717.14,12.5
2274,1882364.7,774.06,6710.66,12.5
2275,1814693.63,760.02,6518.92,12.5
2276,1814072.89,759.89,6512.43,12.5
2277,1814030.81,759.88,6512.43,12.5
2278,1791315.97,755.11,6411.05,12.5
2279,1791358.05,755.12,6411.05,12.5
228,1909919.2,779.71,8092.21,12.5
2280,1783162.19,753.39,6567.48,12.5
2281,1783856.58,753.54,6562.1,12.5
2282,1783225.32,753.4,6571.28,12.5
2283,1699478.16,735.5,6109.68,12.5
2284,1699688.58,735.55,6102.08,12.5
2285,1719320.76,739.78,6300.77,12.5
2286,1719047.22,739.72,6295.39,12.5
2287,1718963.05,739.7,6295.39,12.5
2288,1671145.11,729.34,6467.67,12.5
2289,1670955.73,729.3,6463.87,12.5
229,1909929.72,779.71,8080.35,12.5
2290,1670650.62,729.24,6232.75,12.5
2291,1670650.62,729.24,6232.75,12.5
2292,1670524.37,729.21,6232.75,12.5
2293,1683033.84,731.93,6485.37,12.5
2294,1682423.62,731.8,6489.17,12.5
2295,1723792.19,740.74,6580.64,12.5
2296,1724486.58,740.89,6576.84,12.5
2297,1724444.49,740.88,6586.02,12.5
2298,1739920.88,744.2,6465.91,12.5
2299,1739868.28,744.19,6459.42,12.5
23,2037696.74,805.37,6978.29,12.5
230,1911402.66,780.01,8373.0,12.5
2300,1724381.37,740.87,6428.75,12.5
2301,1724560.22,740.91,6431.44,12.5
2302,1724560.22,740.91,6431.44,12.5
2303,1819028.28,760.93,6552.47,12.5
2304,1819385.99,761.0,6543.29,12.5
2305,1798796.4,756.69,6570.35,12.5
2306,1799027.86,756.74,6570.35,12.5
2307,1799048.9,756.74,6570.35,12.5
2308,1890665.77,775.77,6949.38,12.5
2309,1890455.35,775.73,6949.38,12.5
231,1911381.62,780.01,8371.43,12.5
2310,1814525.29,759.99,6670.16,12.5
2311,1814567.38,760.0,6673.96,12.5
2312,1814567.38,760.0,6673.96,12.5
2313,1782730.83,753.3,6689.43,12.5
2314,1782478.33,753.25,6689.43,12.5
2315,1752745.98,746.94,6593.89,12.5
2316,1752693.38,746.93,6596.57,12.5
2317,1752767.02,746.94,6593.89,12.5
2318,1697847.4,735.15,6445.52,12.5
2319,1698320.85,735.25,6439.04,12.5
232,1911970.79,780.13,8367.63,12.5
2320,1751399.29,746.65,6448.67,12.5
2321,1751409.81,746.65,6445.98,12.5
2322,1751567.63,746.69,6443.3,12.5
2323,1758174.82,748.09,6547.09,12.5
2324,1758448.36,748.15,6547.09,12.5
2325,1762404.26,748.99,6882.74,12.5
2326,1758258.98,748.11,6991.26,12.5
2327,1760131.72,748.51,6941.59,12.5
2328,1803593.97,757.7,6640.6,12.5
2329,1803204.7,757.61,6643.29,12.5
233,1928636.06,783.52,8449.28,12.5
2330,1695711.64,734.68,6774.42,12.5
2331,1695911.54,734.73,6777.1,12.5
2332,1695774.77,734.7,6779.79,12.5
2333,1717121.88,739.31,6503.72,12.5
2334,1717163.96,739.32,6503.72,12.5
2335,1694428.08,734.41,6640.87,12.5
2336,1693986.2,734.31,6640.87,12.5
2337,1694733.19,734.47,6625.21,12.5
2338,1750557.61,746.47,6630.58,12.5
2339,1750399.8,746.44,6627.9,12.5
234,1929309.4,783.66,8436.3,12.5
2340,1697300.31,735.03,6318.0,12.5
2341,1698015.74,735.18,6305.03,12.5
2342,1696963.64,734.96,6327.18,12.5
2343,1757796.06,748.01,6596.76,12.5
2344,1757669.81,747.99,6596.76,12.5
2345,1739500.04,744.11,6326.72,12.5
2346,1739794.63,744.17,6317.54,12.5
2347,1739773.59,744.17,6317.54,12.5
2348,1818512.75,760.82,6444.14,12.5
2349,1818344.42,760.79,6444.14,12.5
235,1946153.52,787.07,8435.84,12.5
2350,1757922.31,748.04,6187.07,12.5
2351,1757680.33,747.99,6184.38,12.5
2352,1757806.58,748.02,6184.38,12.5
2353,1726138.37,741.25,6228.03,12.5
2354,1726169.94,741.25,6230.71,12.5
2355,1782815.0,753.32,6475.92,12.5
2356,1782730.83,753.3,6481.3,12.5
2357,1782983.33,753.35,6485.1,12.5
2358,1732577.22,742.63,6322.92,12.5
2359,1732766.6,742.67,6326.72,12.5
236,1945627.47,786.96,8445.02,12.5
2360,1802941.67,757.56,6339.69,12.5
2361,1802647.08,757.5,6335.89,12.5
2362,1802605.0,757.49,6339.69,12.5
2363,1783993.35,753.57,6125.07,12.5
2364,1784014.39,753.57,6130.45,12.5
2365,1711640.43,738.13,6578.88,12.5
2366,1711777.21,738.16,6581.56,12.5
2367,1711714.08,738.14,6581.56,12.5
2368,1769768.96,750.56,6522.72,12.5
2369,1769695.31,750.54,6520.03,12.5
237,1945869.46,787.01,8438.53,12.5
2370,1742751.03,744.81,6291.13,12.5
2371,1742540.61,744.76,6285.76,12.5
2372,1742624.78,744.78,6285.76,12.5
2373,1790137.61,754.86,6484.45,12.5
2374,1790326.99,754.9,6488.25,12.5
2375,1752777.54,746.94,6466.83,12.5
2376,1752798.59,746.95,6466.83,12.5
2377,1752977.44,746.99,6454.97,12.5
2378,1821868.95,761.52,6790.73,12.5
2379,1821542.8,761.46,6797.22,12.5
238,1920513.85,781.87,8399.88,12.5
2380,1784719.3,753.72,6549.13,12.5
2381,1784182.73,753.61,6555.61,12.5
2382,1783846.06,753.54,6551.81,12.5
2383,1723676.46,740.72,6309.29,12.5
2384,1723413.43,740.66,6315.78,12.5
2385,1672807.42,729.71,7428.59,12.5
2386,1672796.9,729.7,7431.28,12.5
2387,1672796.9,729.7,7431.28,12.5
2388,1601559.21,714.0,8158.19,12.5
2389,1601790.67,714.05,8158.19,12.5
239,1920587.49,781.88,8397.19,12.5
2390,1707884.44,737.32,8028.99,12.5
2391,1708410.49,737.43,8028.99,12.5
2392,1707684.54,737.27,8026.3,12.5
2393,1556624.02,703.91,8043.73,12.5
2394,1556866.0,703.96,8046.42,12.5
2395,1651565.52,725.06,7659.44,12.5
2396,1651502.4,725.04,7659.44,12.5
2397,1651786.47,725.11,7662.13,12.5
2398,1783204.28,753.4,8224.07,12.5
2399,1783225.32,753.4,8218.69,12.5
24,2037612.57,805.35,6978.29,12.5
240,1950246.19,787.9,8557.14,12.5
2400,1735502.06,743.25,8410.43,12.5
2401,1735175.91,743.18,8413.12,12.5
2402,1735218.0,743.19,8413.12,12.5
2403,1775450.3,751.76,7090.49,12.5
2404,1776439.27,751.97,7086.69,12.5
2405,1687315.88,732.86,6716.76,12.5
2406,1687263.28,732.85,6714.07,12.5
2407,1687242.24,732.85,6714.07,12.5
2408,1739121.29,744.03,6725.94,12.5
2409,1739279.1,744.06,6728.62,12.5
241,1950635.47,787.98,8558.26,12.5
2410,1729873.33,742.05,7139.62,12.5
2411,1730146.87,742.11,7135.82,12.5
2412,1730146.87,742.11,7135.82,12.5
2413,1805782.34,758.15,6696.57,12.5
2414,1805561.4,758.11,6708.43,12.5
2415,1678383.55,730.92,6006.08,12.5
2416,1678320.43,730.91,6006.08,12.5
2417,1678246.78,730.89,6003.39,12.5
2418,1579160.0,708.99,7699.56,12.5
2419,1578970.63,708.94,7699.56,12.5
242,1949457.12,787.74,8563.63,12.5
2420,1587902.95,710.95,7018.89,12.5
2421,1587660.97,710.89,7012.41,12.5
2422,1587860.87,710.94,7005.92,12.5
2423,1577971.13,708.72,7860.43,12.5
2424,1578244.68,708.78,7860.43,12.5
2425,1639361.16,722.37,8126.3,12.5
2426,1639277.0,722.36,8126.3,12.5
2427,1639255.95,722.35,8126.3,12.5
2428,1708442.05,737.44,8179.12,12.5
2429,1709536.23,737.67,8166.14,12.5
243,1863437.42,770.16,8251.32,12.5
2430,1644074.57,723.41,8441.49,12.5
2431,1644000.93,723.4,8438.8,12.5
2432,1644116.66,723.42,8441.49,12.5
2433,1701077.35,735.85,7748.85,12.5
2434,1700898.49,735.81,7751.54,12.5
2435,1600370.34,713.73,7239.92,12.5
2436,1600138.88,713.68,7236.12,12.5
2437,1600138.88,713.68,7236.12,12.5
2438,1659992.85,726.91,7888.61,12.5
2439,1659919.2,726.89,7895.1,12.5
244,1863269.09,770.13,8251.32,12.5
2440,1594425.97,712.41,7283.92,12.5
2441,1594678.48,712.46,7270.94,12.5
2442,1594226.08,712.36,7273.63,12.5
2443,1644474.37,723.5,6488.06,12.5
2444,1644558.54,723.52,6488.06,12.5
2445,1697689.59,735.11,8094.71,12.5
2446,1697626.46,735.1,8093.13,12.5
2447,1697963.13,735.17,8089.33,12.5
2448,1700898.49,735.81,7673.42,12.5
2449,1701329.85,735.9,7666.93,12.5
245,1891770.47,776.0,8256.89,12.5
2450,1650997.39,724.93,8416.46,12.5
2451,1650839.58,724.9,8413.77,12.5
2452,1650418.74,724.81,8409.97,12.5
2453,1714165.47,738.67,8997.97,12.5
2454,1714007.66,738.64,9000.66,12.5
2455,1555550.88,703.67,8314.62,12.5
2456,1555498.27,703.66,8321.11,12.5
2457,1555550.88,703.67,8318.42,12.5
2458,1535119.1,699.03,7164.46,12.5
2459,1534456.27,698.88,7156.4,12.5
246,1890834.1,775.8,8272.55,12.5
2460,1535571.5,699.13,7035.45,12.5
2461,1535529.42,699.12,7035.45,12.5
2462,1535466.29,699.11,7035.45,12.5
2463,1527701.79,697.34,7800.44,12.5
2464,1527449.29,697.28,7809.62,12.5
2465,1568418.06,706.57,7581.18,12.5
2466,1568112.95,706.5,7574.69,12.5
2467,1568512.75,706.59,7574.69,12.5
2468,1577413.52,708.59,6709.43,12.5
2469,1577518.73,708.62,6709.43,12.5
247,1890939.31,775.83,8272.55,12.5
2470,1595236.09,712.59,7455.16,12.5
2471,1595604.33,712.67,7448.67,12.5
2472,1595372.86,712.62,7444.87,12.5
2473,1695659.04,734.67,8107.38,12.5
2474,1695480.18,734.63,8104.69,12.5
2475,1704075.84,736.49,8178.93,12.5
2476,1703697.08,736.41,8182.73,12.5
2477,1703697.08,736.41,8182.73,12.5
2478,1684811.88,732.32,8282.26,12.5
2479,1684748.76,732.31,8282.26,12.5
248,1820027.78,761.14,8165.6,12.5
2480,1657941.25,726.46,8077.55,12.5
2481,1657530.93,726.37,8084.04,12.5
2482,1657636.14,726.39,8084.04,12.5
2483,1800016.83,756.94,7413.47,12.5
2484,1799932.67,756.93,7413.47,12.5
2485,1893054.04,776.26,7275.78,12.5
2486,1892717.36,776.19,7275.78,12.5
2487,1892696.32,776.19,7275.78,12.5
2488,1839565.27,765.21,8385.6,12.5
2489,1839607.36,765.22,8385.6,12.5
249,1820532.78,761.24,8170.98,12.5
2490,1674795.89,730.14,7621.71,12.5
2491,1674837.98,730.15,7621.71,12.5
2492,1674648.6,730.11,7621.71,12.5
2493,1676111.02,730.43,9756.32,12.5
2494,1675984.77,730.4,9756.32,12.5
2495,1738626.8,743.92,9087.41,12.5
2496,1738763.57,743.95,9092.32,12.5
2497,1738826.7,743.97,9097.7,12.5
2498,1689693.63,733.38,9455.22,12.5
2499,1689725.19,733.39,9452.54,12.5
25,2065472.18,810.84,7242.5,12.5
250,1755944.36,747.62,7930.68,12.5
2500,1669714.25,729.03,8869.45,12.5
2501,1668841.01,728.84,8872.14,12.5
2502,1669514.35,728.99,8872.14,12.5
2503,1557413.1,704.09,7094.78,12.5
2504,1557623.52,704.14,7094.78,12.5
2505,1426353.0,673.81,7223.3,12.5
2506,1426531.86,673.85,7224.42,12.5
2507,1426426.65,673.83,7224.42,12.5
2508,1615225.99,717.04,7310.98,12.5
2509,1614941.92,716.97,7317.46,12.5
251,1755965.41,747.62,7930.68,12.5
2510,1645789.5,723.79,9202.87,12.5
2511,1645273.97,723.68,9191.01,12.5
2512,1645158.24,723.65,9193.7,12.5
2513,1615994.02,717.21,8835.25,12.5
2514,1615247.03,717.04,8828.76,12.5
2515,1530090.06,697.88,9049.06,12.5
2516,1530195.27,697.91,9049.06,12.5
2517,1530595.07,698.0,9052.86,12.5
2518,1662570.49,727.47,9345.51,12.5
2519,1663349.04,727.64,9349.31,12.5
252,1756049.57,747.64,7930.68,12.5
2520,1612837.72,716.51,8778.36,12.5
2521,1612679.91,716.47,8775.67,12.5
2522,1612311.67,716.39,8783.73,12.5
2523,1662486.32,727.45,7824.85,12.5
2524,1662581.01,727.47,7822.16,12.5
2525,1607398.37,715.3,8549.24,12.5
2526,1607766.6,715.38,8555.73,12.5
2527,1607714.0,715.37,8549.24,12.5
2528,1611680.41,716.25,8680.48,12.5
2529,1611806.67,716.28,8680.48,12.5
253,1762793.54,749.08,8044.11,12.5
2530,1673796.4,729.92,8967.38,12.5
2531,1673438.68,729.84,8967.38,12.5
2532,1673880.57,729.94,8967.38,12.5
2533,1674101.51,729.99,8885.27,12.5
2534,1674206.72,730.01,8885.27,12.5
2535,1741172.88,744.47,8106.73,12.5
2536,1741225.49,744.48,8104.04,12.5
2537,1741267.57,744.49,8104.04,12.5
2538,1596593.3,712.89,7662.94,12.5
2539,1596593.3,712.89,7662.94,12.5
254,1763182.81,749.16,8041.42,12.5
2540,1847729.57,766.91,8968.68,12.5
2541,1847845.3,766.93,8966.0,12.5
2542,1847803.22,766.93,8966.0,12.5
2543,1708105.38,737.36,7083.19,12.5
2544,1708063.29,737.36,7083.19,12.5
2545,1762488.43,749.01,10021.34,12.5
2546,1762172.8,748.94,10017.54,12.5
2547,1762320.09,748.98,10021.34,12.5
2548,1800837.47,757.12,9415.54,12.5
2549,1801121.54,757.18,9412.85,12.5
255,1780353.08,752.8,8323.98,12.5
2550,1620339.2,718.17,8474.65,12.5
2551,1620518.05,718.21,8477.34,12.5
2552,1620391.8,718.18,8477.34,12.5
2553,1497159.33,690.33,7904.16,12.5
2554,1497348.71,690.38,7909.53,12.5
2555,1625589.18,719.33,8204.99,12.5
2556,1625526.05,719.32,8214.16,12.5
2557,1626493.98,719.53,8195.81,12.5
2558,1708263.19,737.4,7689.54,12.5
2559,1708368.4,737.42,7689.54,12.5
256,1780374.13,752.8,8323.98,12.5
2560,1739436.92,744.1,7610.31,12.5
2561,1739426.4,744.09,7613.0,12.5
2562,1739931.4,744.2,7620.6,12.5
2563,1621244.0,718.37,7043.62,12.5
2564,1620739.0,718.26,7043.62,12.5
2565,1616425.39,717.3,7237.2,12.5
2566,1616814.66,717.39,7236.09,12.5
2567,1616835.7,717.39,7239.89,12.5
2568,1603537.16,714.44,6956.79,12.5
2569,1604063.21,714.56,6952.99,12.5
257,1780868.61,752.91,8326.67,12.5
2570,1579401.99,709.04,7030.56,12.5
2571,1579065.31,708.97,7034.36,12.5
2572,1579317.82,709.02,7034.36,12.5
2573,1659887.64,726.88,7285.22,12.5
2574,1659614.09,726.82,7285.22,12.5
2575,1619750.02,718.04,6397.89,12.5
2576,1619707.94,718.03,6397.89,12.5
2577,1619834.19,718.06,6384.91,12.5
2578,1831232.64,763.48,7821.78,12.5
2579,1831832.34,763.6,7828.27,12.5
258,1838765.68,765.05,8504.97,12.5
2580,1939925.09,785.81,7524.86,12.5
2581,1948552.31,787.56,7880.17,12.5
2582,1948499.71,787.54,7882.85,12.5
2583,1765560.56,749.66,7117.47,12.5
2584,1765129.2,749.57,7114.79,12.5
2585,1744234.49,745.12,7859.59,12.5
2586,1744097.72,745.09,7869.88,12.5
2587,1744118.76,745.1,7869.88,12.5
2588,1799101.51,756.75,7674.34,12.5
2589,1799175.15,756.77,7677.03,12.5
259,1839344.33,765.17,8503.86,12.5
